1318	1602	1
1318	1605	1
1318	1672	1
1318	1783	1
1318	1784	7
1318	1793	5
1318	1891	2
1318	1902	2
1318	1941	1
1318	2066	6
1318	2276	1
1318	2278	4
1318	2293	1
1318	2321	3
1318	2387	6
1318	2388	1
1318	2436	1
1366	1793	1
1366	2436	1
1407	1409	2
1407	1602	1
1407	2276	1
1588	1602	1
1588	2276	1
1588	2321	1
1588	2387	1
1602	1672	2
1602	1863	1
1602	1902	1
1602	1941	1
1602	1957	2
1602	1964	2
1602	2269	2
1602	2276	4
1602	2435	1
1605	1863	1
1605	1957	1
1605	1964	1
1605	2066	1
1605	2278	2
1605	2387	2
1605	2388	1
1605	2392	2
1605	2504	1
1648	1672	1
1648	1863	1
1648	1941	1
1648	2269	1
1648	2278	1
1648	2435	1
1672	1863	1
1672	1957	2
1672	1964	2
1672	2269	1
1672	2276	2
1672	2278	1
1672	2321	1
1672	2435	2
1783	1784	1
1783	1793	1
1783	1933	1
1783	1957	1
1783	2269	1
1783	2270	1
1783	2278	2
1783	2435	1
1784	1793	4
1784	2066	2
1784	2278	4
1784	2387	2
1784	2388	1
1784	2436	1
1793	2066	2
1793	2269	1
1793	2278	3
1793	2387	3
1793	2388	1
1863	1957	1
1863	1964	1
1863	2269	2
1863	2270	1
1863	2276	1
1863	2435	2
1863	2504	1
1891	1902	4
1891	2276	1
1891	2321	1
1891	2387	1
1902	2321	1
1902	2387	1
1902	2436	1
1933	2270	1
1933	2436	1
1941	2066	1
1941	2276	6
1941	2278	1
1941	2387	1
1957	1964	2
1957	2269	4
1957	2276	1
1957	2435	1
1964	2269	2
1964	2276	1
1964	2435	1
2006	2288	1
2066	2269	1
2066	2270	1
2066	2387	6
2066	2388	1
2066	2436	1
2111	2276	1
2269	2276	2
2269	2278	1
2269	2288	1
2269	2435	8
2269	2504	1
2270	2276	1
2270	2436	4
2276	2392	2
2276	2435	1
2276	2504	1
2278	2288	1
2278	2387	1
2278	2435	1
2278	2504	1
2288	2435	1
2321	2387	4
2321	2388	1
2321	2435	1
2387	2388	3
2387	2435	1
2388	2435	1
